lat,long,speed,imu_brake,gps_brake,brake_delta,imu_accel,gps_accel,accel_delta
10.9006180,77.0533600,44.82,0.000,0.000,0.000,0.082,0.052,0.030
10.9006210,77.0533700,44.74,0.000,0.000,0.000,0.112,0.056,0.056
10.9006290,77.0533900,45.00,0.000,0.000,0.000,0.220,0.061,0.159
10.9006320,77.0534080,45.30,0.000,0.000,0.000,0.229,0.068,0.161
10.9006360,77.0534100,45.92,0.000,0.000,0.000,0.241,0.076,0.165
10.9006380,77.0534300,45.93,0.000,0.000,0.000,0.213,0.084,0.129
10.9006420,77.0534500,46.35,0.000,0.000,0.000,0.211,0.092,0.118
10.9006430,77.0534600,46.85,0.000,0.000,0.000,0.223,0.099,0.124
10.9006440,77.0534680,47.31,0.000,0.000,0.000,0.206,0.105,0.101
10.9006450,77.0534900,47.98,0.000,0.000,0.000,0.192,0.109,0.083
10.9006450,77.0535100,48.86,0.000,0.000,0.000,0.191,0.112,0.080
10.9006450,77.0535200,49.18,0.000,0.000,0.000,0.182,0.110,0.072
10.9006450,77.0535320,49.47,0.000,0.000,0.000,0.168,0.107,0.062
10.9006440,77.0535500,49.88,0.000,0.000,0.000,0.162,0.103,0.059
10.9006430,77.0535600,50.42,0.000,0.000,0.000,0.168,0.098,0.070
10.9006420,77.0535900,51.45,0.000,0.000,0.000,0.162,0.093,0.069
10.9006410,77.0536036,51.57,0.000,0.000,0.000,0.156,0.091,0.065
10.9006408,77.0536100,51.70,0.000,0.000,0.000,0.129,0.090,0.039
10.9006400,77.0536300,51.95,0.000,0.000,0.000,0.103,0.091,0.012
10.9006390,77.0536400,51.49,0.000,0.000,0.000,0.070,0.092,-0.022
10.9006380,77.0536680,52.62,0.000,0.000,0.000,0.036,0.092,-0.056
10.9006380,77.0536800,52.66,0.000,0.000,0.000,0.024,0.093,-0.070
10.9006380,77.0536920,53.46,0.017,0.000,0.017,0.000,0.096,-0.096
10.9006380,77.0537100,54.04,0.000,0.000,0.000,0.006,0.098,-0.092
10.9006390,77.0537360,54.46,0.000,0.000,0.000,0.031,0.101,-0.069
10.9006400,77.0537500,54.88,0.000,0.000,0.000,0.046,0.103,-0.057
10.9006400,77.0537680,55.40,0.000,0.000,0.000,0.038,0.099,-0.062
10.9006420,77.0537920,56.20,0.000,0.000,0.000,0.077,0.095,-0.018
10.9006440,77.0538100,56.10,0.000,0.000,0.000,0.050,0.088,-0.038
10.9006450,77.0538240,56.46,0.000,0.000,0.000,0.008,0.082,-0.073
10.9006490,77.0538520,57.37,0.000,0.000,0.000,0.002,0.077,-0.075
10.9006510,77.0538700,57.75,0.008,0.000,0.008,0.000,0.071,-0.071
10.9006530,77.0538800,58.15,0.039,0.000,0.039,0.000,0.064,-0.064
10.9006580,77.0539100,58.48,0.076,0.000,0.076,0.000,0.057,-0.057
10.9006630,77.0539400,59.10,0.114,0.000,0.114,0.000,0.048,-0.048
10.9006690,77.0539700,59.52,0.144,0.000,0.144,0.000,0.037,-0.037
10.9006770,77.0539900,59.82,0.175,0.000,0.175,0.000,0.027,-0.027
10.9006840,77.0540200,59.96,0.169,0.000,0.169,0.000,0.016,-0.016
10.9006880,77.0540400,60.11,0.094,0.000,0.094,0.000,0.004,-0.004
10.9006930,77.0540560,59.88,0.068,0.011,0.057,0.000,0.000,0.000
10.9006980,77.0540700,60.05,0.072,0.028,0.044,0.000,0.000,0.000
10.9007070,77.0541000,59.72,0.096,0.044,0.052,0.000,0.000,0.000
10.9007130,77.0541160,59.30,0.111,0.061,0.050,0.000,0.000,0.000
10.9007190,77.0541200,59.61,0.199,0.076,0.123,0.000,0.000,0.000
10.9007300,77.0541500,58.73,0.211,0.089,0.122,0.000,0.000,0.000
10.9007370,77.0541700,58.03,0.233,0.101,0.132,0.000,0.000,0.000
10.9007432,77.0541800,57.60,0.209,0.112,0.097,0.000,0.000,0.000
10.9007510,77.0541900,57.06,0.194,0.122,0.072,0.000,0.000,0.000
10.9007590,77.0542100,56.98,0.175,0.131,0.043,0.000,0.000,0.000
10.9007740,77.0542300,55.71,0.165,0.140,0.025,0.000,0.000,0.000
10.9007830,77.0542400,55.13,0.133,0.146,-0.013,0.000,0.000,0.000
10.9007910,77.0542480,54.82,0.073,0.147,-0.074,0.000,0.000,0.000
10.9008000,77.0542600,54.25,0.060,0.145,-0.085,0.000,0.000,0.000
10.9008090,77.0542700,54.13,0.079,0.142,-0.063,0.000,0.000,0.000
10.9008270,77.0542800,52.23,0.063,0.135,-0.072,0.000,0.000,0.000
10.9008370,77.0543000,51.05,0.004,0.127,-0.124,0.000,0.000,0.000
10.9008468,77.0543080,50.88,0.008,0.119,-0.111,0.000,0.000,0.000
10.9008670,77.0543200,50.42,0.005,0.110,-0.105,0.000,0.000,0.000
10.9008780,77.0543200,50.11,0.000,0.099,-0.099,0.044,0.000,0.044
10.9008880,77.0543300,49.93,0.000,0.088,-0.088,0.058,0.000,0.058
10.9009100,77.0543440,49.57,0.008,0.078,-0.071,0.000,0.000,0.000
10.9009210,77.0543440,49.42,0.004,0.072,-0.068,0.000,0.000,0.000
10.9009320,77.0543500,49.18,0.000,0.068,-0.068,0.002,0.000,0.002
10.9009440,77.0543600,48.99,0.016,0.068,-0.052,0.000,0.000,0.000
10.9009560,77.0543600,48.46,0.039,0.069,-0.029,0.000,0.000,0.000
10.9009910,77.0543700,48.09,0.033,0.069,-0.036,0.000,0.000,0.000
10.9010040,77.0543700,47.71,0.085,0.067,0.018,0.000,0.000,0.000
10.9010150,77.0543700,47.60,0.104,0.064,0.041,0.000,0.000,0.000
10.9010380,77.0543600,46.49,0.107,0.058,0.049,0.000,0.000,0.000
10.9010500,77.0543600,46.33,0.090,0.050,0.040,0.000,0.000,0.000
10.9010610,77.0543600,46.52,0.063,0.039,0.024,0.000,0.000,0.000
10.9010720,77.0543500,46.43,0.026,0.026,-0.000,0.000,0.000,0.000
10.9010936,77.0543440,45.70,0.000,0.011,-0.011,0.014,0.000,0.014
10.9011040,77.0543400,45.68,0.000,0.000,0.000,0.057,0.005,0.052
10.9011132,77.0543400,45.81,0.000,0.000,0.000,0.096,0.022,0.075
10.9011240,77.0543300,46.15,0.000,0.000,0.000,0.127,0.037,0.090
10.9011430,77.0543100,46.41,0.000,0.000,0.000,0.133,0.049,0.083
10.9011530,77.0543080,46.64,0.000,0.000,0.000,0.137,0.061,0.075
10.9011610,77.0543000,47.11,0.000,0.000,0.000,0.145,0.072,0.073
10.9011800,77.0542800,47.99,0.000,0.000,0.000,0.127,0.078,0.049
10.9011890,77.0542680,48.07,0.000,0.000,0.000,0.109,0.074,0.034
10.9011980,77.0542700,48.87,0.000,0.000,0.000,0.120,0.069,0.052
10.9012240,77.0542400,49.48,0.000,0.000,0.000,0.123,0.060,0.063
10.9012320,77.0542300,49.62,0.000,0.000,0.000,0.112,0.049,0.062
10.9012390,77.0542160,49.75,0.000,0.000,0.000,0.120,0.039,0.081
10.9012480,77.0542100,50.18,0.000,0.000,0.000,0.089,0.030,0.059
10.9012630,77.0541840,50.58,0.000,0.000,0.000,0.049,0.022,0.027
10.9012780,77.0541700,51.51,0.000,0.000,0.000,0.033,0.015,0.018
10.9012920,77.0541400,51.78,0.000,0.000,0.000,0.018,0.009,0.009
10.9013040,77.0541160,51.77,0.040,0.000,0.040,0.000,0.003,-0.003
10.9013140,77.0540900,51.24,0.047,0.000,0.047,0.000,0.004,-0.004
10.9013230,77.0540700,50.75,0.015,0.000,0.015,0.000,0.005,-0.005
10.9013310,77.0540500,50.78,0.037,0.000,0.037,0.000,0.008,-0.008
10.9013370,77.0540160,50.79,0.045,0.000,0.045,0.000,0.013,-0.013
10.9013408,77.0539900,51.10,0.034,0.000,0.034,0.000,0.019,-0.019
10.9013420,77.0539600,50.99,0.030,0.000,0.030,0.000,0.028,-0.028
10.9013420,77.0539400,51.52,0.042,0.000,0.042,0.000,0.038,-0.038
10.9013408,77.0539100,51.92,0.059,0.000,0.059,0.000,0.048,-0.048
10.9013370,77.0538900,52.06,0.079,0.000,0.079,0.000,0.056,-0.056
10.9013330,77.0538600,51.07,0.058,0.000,0.058,0.000,0.063,-0.063
10.9013270,77.0538300,51.93,0.063,0.000,0.063,0.000,0.070,-0.070
10.9013200,77.0538100,53.04,0.099,0.000,0.099,0.000,0.076,-0.076
10.9013140,77.0537800,53.43,0.063,0.000,0.063,0.000,0.079,-0.079
10.9013070,77.0537600,54.09,0.026,0.000,0.026,0.000,0.081,-0.081
10.9013030,77.0537400,54.16,0.024,0.000,0.024,0.000,0.082,-0.082
10.9012980,77.0537100,54.85,0.001,0.000,0.001,0.000,0.079,-0.079
10.9012940,77.0536920,54.78,0.053,0.000,0.053,0.000,0.074,-0.074
10.9012910,77.0536900,55.32,0.079,0.000,0.079,0.000,0.066,-0.066
10.9012870,77.0536700,55.58,0.106,0.000,0.106,0.000,0.057,-0.057
10.9012800,77.0536400,55.94,0.108,0.000,0.108,0.000,0.045,-0.045
10.9012780,77.0536300,56.57,0.108,0.000,0.108,0.000,0.033,-0.033
10.9012740,77.0536100,56.19,0.009,0.000,0.009,0.000,0.021,-0.021
10.9012700,77.0536036,56.37,0.000,0.000,0.000,0.042,0.012,0.030
10.9012630,77.0535700,56.60,0.000,0.000,0.000,0.063,0.005,0.058
10.9012600,77.0535600,56.63,0.000,0.000,0.000,0.055,0.004,0.051
10.9012576,77.0535400,56.48,0.000,0.000,0.000,0.053,0.006,0.047
10.9012490,77.0535200,55.84,0.000,0.000,0.000,0.017,0.012,0.005
10.9012430,77.0535080,55.51,0.007,0.000,0.007,0.000,0.019,-0.019
10.9012380,77.0534900,54.50,0.045,0.000,0.045,0.000,0.027,-0.027
10.9012320,77.0534700,55.75,0.064,0.000,0.064,0.000,0.036,-0.036
10.9012280,77.0534500,56.26,0.099,0.000,0.099,0.000,0.045,-0.045
10.9012240,77.0534400,57.33,0.108,0.000,0.108,0.000,0.053,-0.053
10.9012200,77.0534200,57.05,0.104,0.000,0.104,0.000,0.057,-0.057
10.9012140,77.0533900,58.04,0.044,0.000,0.044,0.000,0.056,-0.056
10.9012100,77.0533760,58.02,0.012,0.000,0.012,0.000,0.045,-0.045
10.9012060,77.0533600,58.10,0.000,0.000,0.000,0.039,0.032,0.007
10.9012020,77.0533480,58.46,0.000,0.000,0.000,0.069,0.018,0.051
10.9011950,77.0533200,58.50,0.000,0.000,0.000,0.040,0.006,0.034
10.9011910,77.0533100,58.47,0.031,0.004,0.028,0.000,0.000,0.000
10.9011870,77.0532900,58.72,0.099,0.012,0.086,0.000,0.000,0.000
10.9011830,77.0532736,57.98,0.077,0.020,0.057,0.000,0.000,0.000
10.9011750,77.0532480,57.53,0.091,0.029,0.062,0.000,0.000,0.000
10.9011660,77.0532200,56.58,0.079,0.039,0.040,0.000,0.000,0.000
10.9011560,77.0531900,55.75,0.000,0.048,-0.048,0.006,0.000,0.006
10.9011480,77.0531700,55.71,0.000,0.064,-0.064,0.097,0.000,0.097
10.9011380,77.0531400,54.89,0.000,0.079,-0.079,0.066,0.000,0.066
10.9011290,77.0531136,54.82,0.000,0.092,-0.092,0.059,0.000,0.059
10.9011250,77.0531000,54.15,0.000,0.100,-0.100,0.048,0.000,0.048
10.9010900,77.0530200,52.21,0.016,0.107,-0.091,0.000,0.000,0.000
10.9010800,77.0529900,51.60,0.100,0.098,0.002,0.000,0.000,0.000
10.9010700,77.0529700,51.28,0.146,0.084,0.062,0.000,0.000,0.000
10.9010590,77.0529400,51.47,0.097,0.069,0.028,0.000,0.000,0.000
10.9010500,77.0529200,51.21,0.066,0.053,0.014,0.000,0.000,0.000
10.9010390,77.0528920,51.02,0.000,0.036,-0.036,0.008,0.000,0.008
10.9010300,77.0528700,50.74,0.000,0.022,-0.022,0.083,0.000,0.083
10.9010210,77.0528500,50.73,0.000,0.014,-0.014,0.097,0.000,0.097
10.9010110,77.0528240,51.21,0.000,0.006,-0.006,0.085,0.000,0.085
10.9010030,77.0527920,50.70,0.000,0.004,-0.004,0.046,0.000,0.046
10.9009950,77.0527700,50.57,0.000,0.001,-0.001,0.003,0.000,0.003
10.9009880,77.0527500,51.47,0.000,0.000,0.000,0.003,0.001,0.002
10.9009810,77.0527300,50.92,0.000,0.000,0.000,0.011,0.002,0.009
10.9009780,77.0527100,51.36,0.005,0.000,0.005,0.000,0.002,-0.002
10.9009750,77.0527000,50.60,0.000,0.000,0.000,0.013,0.002,0.011
10.9009692,77.0526700,51.18,0.000,0.000,0.000,0.030,0.001,0.029
10.9009680,77.0526600,51.04,0.000,0.000,-0.000,0.005,0.000,0.005
10.9009650,77.0526500,51.00,0.000,0.001,-0.001,0.031,0.000,0.031
10.9009610,77.0526200,51.11,0.000,0.002,-0.002,0.046,0.000,0.046
10.9009600,77.0526100,50.96,0.000,0.004,-0.004,0.071,0.000,0.071
10.9009580,77.0526000,51.01,0.000,0.007,-0.007,0.051,0.000,0.051
10.9009570,77.0525800,50.93,0.000,0.010,-0.010,0.055,0.000,0.055
10.9009550,77.0525760,51.03,0.000,0.013,-0.013,0.046,0.000,0.046
10.9009540,77.0525400,51.12,0.000,0.017,-0.017,0.022,0.000,0.022
10.9009530,77.0525360,50.86,0.012,0.020,-0.008,0.000,0.000,0.000
10.9009530,77.0525200,50.68,0.029,0.023,0.006,0.000,0.000,0.000
10.9009530,77.0525040,50.82,0.056,0.026,0.029,0.000,0.000,0.000
10.9009530,77.0524800,50.38,0.050,0.029,0.021,0.000,0.000,0.000
10.9009530,77.0524700,50.04,0.065,0.031,0.034,0.000,0.000,0.000
10.9009530,77.0524600,50.11,0.057,0.033,0.024,0.000,0.000,0.000
10.9009540,77.0524480,50.36,0.074,0.034,0.040,0.000,0.000,0.000
10.9009540,77.0524200,49.61,0.051,0.035,0.015,0.000,0.000,0.000
10.9009550,77.0524100,49.88,0.048,0.036,0.012,0.000,0.000,0.000
10.9009550,77.0523900,49.36,0.025,0.035,-0.010,0.000,0.000,0.000
10.9009560,77.0523700,49.35,0.024,0.035,-0.010,0.000,0.000,0.000
10.9009570,77.0523440,49.09,0.007,0.034,-0.027,0.000,0.000,0.000
10.9009570,77.0523300,49.08,0.035,0.034,0.002,0.000,0.000,0.000
10.9009570,77.0523200,48.29,0.052,0.035,0.017,0.000,0.000,0.000
10.9009580,77.0523100,48.63,0.063,0.037,0.026,0.000,0.000,0.000
10.9009570,77.0522900,48.78,0.039,0.041,-0.002,0.000,0.000,0.000
10.9009570,77.0522700,48.65,0.031,0.046,-0.015,0.000,0.000,0.000
10.9009570,77.0522600,48.20,0.098,0.053,0.045,0.000,0.000,0.000
10.9009560,77.0522480,48.18,0.138,0.059,0.080,0.000,0.000,0.000
10.9009560,77.0522400,48.01,0.132,0.067,0.066,0.000,0.000,0.000
10.9009550,77.0522100,47.52,0.160,0.075,0.085,0.000,0.000,0.000
10.9009540,77.0522000,47.17,0.156,0.082,0.074,0.000,0.000,0.000
10.9009540,77.0521840,46.67,0.096,0.087,0.009,0.000,0.000,0.000
10.9009530,77.0521800,46.56,0.068,0.092,-0.024,0.000,0.000,0.000
10.9009510,77.0521520,45.53,0.071,0.097,-0.026,0.000,0.000,0.000
10.9009510,77.0521400,44.95,0.066,0.099,-0.033,0.000,0.000,0.000
10.9009500,77.0521300,44.73,0.064,0.102,-0.039,0.000,0.000,0.000
10.9009490,77.0521200,44.94,0.037,0.106,-0.069,0.000,0.000,0.000
10.9009470,77.0521000,43.54,0.020,0.109,-0.089,0.000,0.000,0.000
10.9009460,77.0520880,43.29,0.040,0.112,-0.072,0.000,0.000,0.000
10.9009440,77.0520800,43.58,0.073,0.114,-0.041,0.000,0.000,0.000
10.9009430,77.0520600,42.91,0.095,0.118,-0.023,0.000,0.000,0.000
10.9009410,77.0520500,41.73,0.080,0.123,-0.042,0.000,0.000,0.000
10.9009390,77.0520300,41.27,0.095,0.125,-0.030,0.000,0.000,0.000
10.9009380,77.0520240,40.79,0.101,0.127,-0.026,0.000,0.000,0.000
10.9009370,77.0520200,40.30,0.075,0.129,-0.054,0.000,0.000,0.000
10.9009330,77.0519920,39.62,0.072,0.128,-0.056,0.000,0.000,0.000
10.9009320,77.0519900,38.93,0.108,0.125,-0.017,0.000,0.000,0.000
10.9009310,77.0519700,38.53,0.106,0.122,-0.015,0.000,0.000,0.000
10.9009290,77.0519600,38.04,0.080,0.118,-0.038,0.000,0.000,0.000
10.9009270,77.0519500,37.26,0.075,0.112,-0.038,0.000,0.000,0.000
10.9009260,77.0519400,36.90,0.070,0.105,-0.035,0.000,0.000,0.000
10.9009240,77.0519280,36.45,0.044,0.096,-0.053,0.000,0.000,0.000
10.9009230,77.0519200,36.19,0.035,0.086,-0.052,0.000,0.000,0.000
10.9009220,77.0519100,35.48,0.063,0.076,-0.013,0.000,0.000,0.000
10.9009180,77.0518960,35.25,0.051,0.065,-0.013,0.000,0.000,0.000
10.9009160,77.0518900,34.73,0.030,0.054,-0.024,0.000,0.000,0.000
10.9009150,77.0518800,34.62,0.028,0.045,-0.017,0.000,0.000,0.000
10.9009100,77.0518600,34.64,0.022,0.038,-0.016,0.000,0.000,0.000
10.9009080,77.0518500,34.69,0.000,0.034,-0.034,0.018,0.000,0.018
10.9009070,77.0518400,34.45,0.000,0.033,-0.033,0.016,0.000,0.016
10.9009040,77.0518320,34.78,0.010,0.036,-0.026,0.000,0.000,0.000
10.9008990,77.0518200,34.54,0.000,0.042,-0.042,0.013,0.000,0.013
10.9008960,77.0518100,34.40,0.000,0.050,-0.050,0.002,0.000,0.002
10.9008930,77.0518000,34.30,0.042,0.061,-0.019,0.000,0.000,0.000
10.9008900,77.0517936,34.47,0.104,0.071,0.033,0.000,0.000,0.000
10.9008840,77.0517800,33.81,0.093,0.083,0.010,0.000,0.000,0.000
10.9008770,77.0517680,32.75,0.140,0.093,0.047,0.000,0.000,0.000
10.9008730,77.0517600,32.11,0.123,0.097,0.027,0.000,0.000,0.000
10.9008650,77.0517400,31.70,0.109,0.096,0.013,0.000,0.000,0.000
10.9008610,77.0517360,30.49,0.056,0.089,-0.034,0.000,0.000,0.000
10.9008560,77.0517360,30.32,0.026,0.074,-0.048,0.000,0.000,0.000
10.9008510,77.0517300,29.49,0.000,0.053,-0.053,0.038,0.000,0.038
10.9008460,77.0517200,29.63,0.000,0.032,-0.032,0.012,0.000,0.012
10.9008340,77.0517100,29.32,0.009,0.012,-0.002,0.000,0.000,0.000
10.9008280,77.0517040,29.11,0.000,0.000,0.000,0.023,0.008,0.014
10.9008230,77.0517040,29.33,0.003,0.000,0.003,0.000,0.027,-0.027
10.9008150,77.0517000,30.11,0.058,0.000,0.058,0.000,0.046,-0.046
10.9008020,77.0517000,30.46,0.029,0.000,0.029,0.000,0.061,-0.061
10.9007860,77.0516900,31.30,0.000,0.000,0.000,0.059,0.072,-0.013
10.9007700,77.0516800,32.55,0.000,0.000,0.000,0.042,0.081,-0.038
10.9007550,77.0516800,32.82,0.000,0.000,0.000,0.067,0.085,-0.017
10.9007380,77.0516800,33.39,0.000,0.000,0.000,0.098,0.083,0.016
10.9007210,77.0516800,34.61,0.000,0.000,0.000,0.118,0.082,0.036
10.9007120,77.0516800,34.38,0.000,0.000,0.000,0.091,0.079,0.012
10.9007030,77.0516800,34.30,0.000,0.000,0.000,0.100,0.076,0.025
10.9006950,77.0516800,34.67,0.000,0.000,0.000,0.037,0.071,-0.034
10.9006770,77.0516800,35.15,0.000,0.000,0.000,0.033,0.065,-0.032
10.9006680,77.0516800,35.42,0.000,0.000,0.000,0.022,0.056,-0.034
10.9006600,77.0516800,35.49,0.000,0.000,0.000,0.007,0.048,-0.041
10.9006500,77.0516800,35.96,0.023,0.000,0.023,0.000,0.039,-0.039
10.9006410,77.0516800,36.01,0.000,0.000,0.000,0.000,0.028,-0.027
10.9006230,77.0516900,36.40,0.014,0.000,0.014,0.000,0.016,-0.016
10.9006150,77.0516900,36.35,0.003,0.000,0.003,0.000,0.006,-0.006
10.9006050,77.0516900,36.73,0.016,0.004,0.011,0.000,0.000,0.000
10.9005970,77.0516900,36.70,0.023,0.014,0.009,0.000,0.000,0.000
10.9005880,77.0517000,35.97,0.000,0.022,-0.022,0.019,0.000,0.019
10.9005700,77.0517000,35.59,0.000,0.030,-0.030,0.011,0.000,0.011
10.9005620,77.0517000,35.25,0.013,0.038,-0.026,0.000,0.000,0.000
10.9005530,77.0517000,35.22,0.013,0.047,-0.034,0.000,0.000,0.000
10.9005440,77.0517040,35.35,0.027,0.055,-0.028,0.000,0.000,0.000
10.9005270,77.0517040,35.23,0.093,0.063,0.030,0.000,0.000,0.000
10.9005180,77.0517040,35.02,0.116,0.070,0.045,0.000,0.000,0.000
10.9005100,77.0517100,35.00,0.148,0.078,0.070,0.000,0.000,0.000
10.9005020,77.0517100,34.63,0.179,0.087,0.092,0.000,0.000,0.000
10.9004940,77.0517100,33.94,0.154,0.097,0.057,0.000,0.000,0.000
10.9004860,77.0517200,33.53,0.142,0.107,0.036,0.000,0.000,0.000
10.9004710,77.0517300,32.58,0.126,0.116,0.010,0.000,0.000,0.000
10.9004640,77.0517300,32.04,0.113,0.124,-0.011,0.000,0.000,0.000
10.9004560,77.0517300,31.66,0.083,0.129,-0.046,0.000,0.000,0.000
10.9004500,77.0517360,31.13,0.079,0.132,-0.053,0.000,0.000,0.000
10.9004350,77.0517400,30.65,0.079,0.134,-0.055,0.000,0.000,0.000
10.9004290,77.0517400,30.10,0.084,0.134,-0.050,0.000,0.000,0.000
10.9004230,77.0517500,29.20,0.089,0.134,-0.045,0.000,0.000,0.000
10.9004170,77.0517500,28.72,0.121,0.132,-0.011,0.000,0.000,0.000
10.9004060,77.0517600,27.96,0.126,0.129,-0.003,0.000,0.000,0.000
10.9004000,77.0517680,27.67,0.105,0.125,-0.019,0.000,0.000,0.000
10.9003940,77.0517680,26.72,0.112,0.119,-0.007,0.000,0.000,0.000
10.9003900,77.0517700,26.55,0.104,0.112,-0.008,0.000,0.000,0.000
10.9003850,77.0517800,25.98,0.021,0.106,-0.085,0.000,0.000,0.000
10.9003750,77.0517900,25.32,0.000,0.099,-0.099,0.022,0.000,0.022
10.9003720,77.0517936,24.80,0.000,0.095,-0.095,0.090,0.000,0.090
10.9003680,77.0517936,24.36,0.000,0.092,-0.092,0.181,0.000,0.181
10.9003600,77.0518100,24.70,0.000,0.090,-0.090,0.230,0.000,0.230
10.9003560,77.0518100,24.15,0.000,0.090,-0.090,0.170,0.000,0.170
10.9003500,77.0518300,24.01,0.000,0.093,-0.093,0.114,0.000,0.114
10.9003480,77.0518300,22.97,0.000,0.095,-0.095,0.025,0.000,0.025
10.9003460,77.0518320,22.87,0.084,0.097,-0.013,0.000,0.000,0.000
10.9003420,77.0518400,21.76,0.154,0.099,0.055,0.000,0.000,0.000
10.9003400,77.0518500,21.36,0.168,0.099,0.069,0.000,0.000,0.000
10.9003390,77.0518600,21.26,0.148,0.096,0.052,0.000,0.000,0.000
10.9003380,77.0518600,20.85,0.129,0.090,0.038,0.000,0.000,0.000
10.9003360,77.0518700,19.74,0.095,0.085,0.011,0.000,0.000,0.000
10.9003350,77.0518700,19.83,0.065,0.078,-0.014,0.000,0.000,0.000
10.9003350,77.0518800,19.40,0.064,0.071,-0.006,0.000,0.000,0.000
10.9003350,77.0518900,19.17,0.039,0.064,-0.025,0.000,0.000,0.000
10.9003350,77.0518900,19.04,0.000,0.059,-0.059,0.021,0.000,0.021
10.9003350,77.0519000,18.80,0.000,0.055,-0.055,0.018,0.000,0.018
10.9003360,77.0519000,18.97,0.000,0.054,-0.054,0.057,0.000,0.057
10.9003370,77.0519100,18.73,0.000,0.054,-0.054,0.092,0.000,0.092
10.9003370,77.0519100,18.49,0.000,0.055,-0.055,0.080,0.000,0.080
10.9003400,77.0519300,17.53,0.000,0.054,-0.054,0.026,0.000,0.026
10.9003410,77.0519300,17.19,0.000,0.054,-0.054,0.036,0.000,0.036
10.9003410,77.0519400,16.69,0.000,0.052,-0.052,0.000,0.000,0.000
10.9003420,77.0519400,16.33,0.009,0.053,-0.044,0.000,0.000,0.000
10.9003430,77.0519500,16.28,0.036,0.056,-0.019,0.000,0.000,0.000
10.9003430,77.0519536,16.23,0.049,0.060,-0.012,0.000,0.000,0.000
10.9003440,77.0519536,16.41,0.079,0.068,0.011,0.000,0.000,0.000
10.9003440,77.0519600,16.06,0.114,0.075,0.039,0.000,0.000,0.000
10.9003450,77.0519700,16.00,0.124,0.082,0.042,0.000,0.000,0.000
10.9003460,77.0519800,16.00,0.134,0.092,0.042,0.000,0.000,0.000
10.9003460,77.0519800,15.34,0.138,0.102,0.036,0.000,0.000,0.000
10.9003460,77.0519900,13.82,0.146,0.111,0.035,0.000,0.000,0.000
10.9003470,77.0519900,13.53,0.119,0.118,0.001,0.000,0.000,0.000
10.9003460,77.0519920,13.03,0.126,0.123,0.002,0.000,0.000,0.000
10.9003460,77.0519920,12.23,0.108,0.124,-0.015,0.000,0.000,0.000
10.9003460,77.0520000,11.70,0.082,0.121,-0.039,0.000,0.000,0.000
10.9003460,77.0520000,11.29,0.043,0.115,-0.072,0.000,0.000,0.000
10.9003450,77.0520100,10.90,0.043,0.108,-0.065,0.000,0.000,0.000
10.9003460,77.0520100,10.18,0.042,0.100,-0.058,0.000,0.000,0.000
10.9003460,77.0520100,9.74,0.048,0.093,-0.045,0.000,0.000,0.000
10.9003460,77.0520200,9.49,0.077,0.087,-0.010,0.000,0.000,0.000
10.9003460,77.0520200,9.19,0.073,0.084,-0.011,0.000,0.000,0.000
10.9003460,77.0520200,8.74,0.080,0.082,-0.002,0.000,0.000,0.000
10.9003460,77.0520240,8.88,0.068,0.082,-0.014,0.000,0.000,0.000
10.9003460,77.0520240,8.17,0.059,0.083,-0.024,0.000,0.000,0.000
10.9003460,77.0520300,7.85,0.041,0.085,-0.044,0.000,0.000,0.000
10.9003470,77.0520300,7.79,0.049,0.089,-0.040,0.000,0.000,0.000
10.9003470,77.0520300,7.27,0.039,0.093,-0.053,0.000,0.000,0.000
10.9003480,77.0520400,6.89,0.050,0.095,-0.045,0.000,0.000,0.000
10.9003480,77.0520400,6.62,0.058,0.094,-0.036,0.000,0.000,0.000
10.9003490,77.0520400,5.75,0.065,0.093,-0.028,0.000,0.000,0.000
10.9003500,77.0520400,4.59,0.073,0.089,-0.016,0.000,0.000,0.000
10.9003500,77.0520400,4.44,0.084,0.083,0.001,0.000,0.000,0.000
10.9003510,77.0520400,3.82,0.090,0.079,0.011,0.000,0.000,0.000
10.9003510,77.0520400,3.85,0.100,0.077,0.023,0.000,0.000,0.000
10.9003510,77.0520500,3.93,0.089,0.075,0.014,0.000,0.000,0.000
10.9003520,77.0520500,3.11,0.072,0.072,0.001,0.000,0.000,0.000
10.9003520,77.0520500,2.10,0.047,0.069,-0.022,0.000,0.000,0.000
10.9003528,77.0520500,1.17,0.013,0.063,-0.050,0.000,0.000,0.000
10.9003520,77.0520500,0.44,0.000,0.056,-0.056,0.013,0.000,0.013
10.9003528,77.0520500,0.46,0.000,0.050,-0.050,0.019,0.000,0.019
10.9003528,77.0520500,0.72,0.000,0.042,-0.042,0.028,0.000,0.028
10.9003528,77.0520500,0.33,0.000,0.034,-0.034,0.033,0.000,0.033
10.9003528,77.0520500,0.46,0.000,0.025,-0.025,0.035,0.000,0.035
10.9003530,77.0520500,0.55,0.000,0.017,-0.017,0.035,0.000,0.035
10.9003530,77.0520500,0.34,0.000,0.010,-0.010,0.039,0.000,0.039
10.9003530,77.0520500,0.59,0.000,0.005,-0.005,0.043,0.000,0.043
10.9003530,77.0520500,0.40,0.000,0.000,-0.000,0.049,0.000,0.049
10.9003540,77.0520500,0.44,0.000,0.000,0.000,0.056,0.003,0.053
