gps_time,lat,lon,alt,speed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,vbat
1773118907.58500,10.01013,76.36419,4.1,10.38,-0.1471,0.0756,1.0680,-3.41,1.22,-2.56,0.43
1773118907.69100,10.01013,76.36418,4.2,10.69,-0.0905,0.0594,0.9557,0.98,2.56,-2.74,0.33
1773118908.79200,10.01013,76.36418,4.2,11.00,0.0474,0.0580,0.8032,-2.80,-2.44,-3.48,0.30
1773118908.89200,10.01013,76.36417,4.4,11.33,-0.0338,0.0118,1.1888,-2.38,3.84,-5.49,0.39
1773118908.99100,10.01012,76.36417,4.3,12.22,0.0304,-0.0360,1.0095,-6.83,-4.27,-7.38,0.38
1773118908.09100,10.01012,76.36417,4.4,12.56,-0.1005,0.0574,1.1519,1.28,2.01,-6.83,0.33
1773118908.18500,10.01012,76.36417,4.4,12.56,0.0975,-0.0753,0.8726,6.34,1.77,-7.74,0.34
1773118908.29200,10.01012,76.36417,4.5,14.08,0.0537,0.0314,1.1604,7.32,0.73,-6.77,0.34
1773118908.39100,10.01012,76.36416,4.6,14.29,0.1913,0.0366,1.0020,7.26,2.01,-6.59,0.38
1773118908.49100,10.01012,76.36416,4.5,15.21,0.0957,0.1067,1.0916,10.61,0.73,-3.41,0.33
1773118908.59100,10.01012,76.36415,4.6,15.99,0.0385,0.0758,0.9572,7.07,-1.10,0.61,0.33
1773118908.69200,10.01012,76.36415,4.8,15.98,-0.0984,-0.0026,1.1091,5.12,1.10,5.43,0.43
1773118909.79200,10.01012,76.36414,4.7,16.39,0.1432,0.0302,0.9777,0.67,-2.38,7.68,0.28
1773118909.89300,10.01011,76.36414,4.7,16.84,0.0847,0.0591,1.0846,3.78,1.65,10.73,0.39
1773118909.99200,10.01011,76.36414,4.7,17.21,0.4689,0.1653,1.0165,4.02,-5.91,11.52,0.31
1773118909.08500,10.01011,76.36414,4.7,17.21,0.0493,0.0337,0.9868,-0.91,0.98,9.45,0.36
1773118909.19200,10.01011,76.36414,4.7,16.74,0.1337,0.1187,0.9639,-0.43,3.96,7.20,0.36
1773118909.29300,10.01011,76.36413,4.7,15.28,0.1980,0.0500,1.0793,-1.89,5.55,3.72,0.38
1773118909.38600,10.01011,76.36413,4.7,15.28,0.3759,0.0994,0.9819,-2.26,0.98,0.98,0.31
1773118909.49300,10.01011,76.36412,4.7,15.16,0.2125,0.0699,0.9204,-0.24,0.18,0.00,0.42
1773118909.58500,10.01011,76.36412,4.7,15.16,0.2576,0.0568,1.0657,-1.22,4.02,0.55,0.28
1773118909.69200,10.0101,76.36411,4.7,14.86,0.2100,0.0450,0.8905,1.28,0.06,1.46,0.40
1773118910.79300,10.0101,76.36411,4.7,14.42,0.2994,0.0785,1.0292,1.83,0.85,1.34,0.40
1773118910.89400,10.0101,76.36411,4.8,14.38,0.2019,0.0706,1.1426,1.16,-0.61,1.77,0.38
1773118910.99200,10.0101,76.3641,4.8,14.35,-0.0424,-0.0255,0.9030,-1.77,2.38,3.72,0.27
1773118910.08600,10.0101,76.3641,4.8,14.35,0.3286,0.0391,1.1282,-0.98,2.32,3.54,0.36
1773118910.19300,10.0101,76.3641,4.7,14.26,0.3354,0.0931,1.1039,3.29,5.79,3.17,0.41
1773118910.29300,10.0101,76.36409,4.8,14.39,0.9106,0.0817,1.3501,7.32,3.41,2.99,0.29
1773118910.39300,10.01009,76.36409,4.7,14.37,0.4617,0.0580,1.3425,0.73,5.30,2.38,0.44
1773118910.49300,10.01009,76.36408,4.7,14.19,0.2002,0.0398,1.0714,1.52,16.89,1.71,0.37
1773118910.58600,10.01009,76.36408,4.7,14.19,0.1964,0.1139,0.7335,2.44,19.15,0.61,0.32
1773118910.69300,10.01009,76.36407,4.9,13.89,0.1326,0.1377,0.6370,6.59,-5.91,2.20,0.35
1773118911.79300,10.01009,76.36407,4.9,13.57,0.3701,-0.0229,1.1234,3.48,-34.15,5.00,0.28
1773118911.89400,10.01009,76.36407,4.8,13.94,0.2981,0.1235,1.2043,4.63,-37.74,4.09,0.29
1773118911.99300,10.01009,76.36407,4.8,14.85,0.3676,0.0117,1.1255,1.46,-6.77,4.94,0.37
1773118911.08700,10.01009,76.36407,4.8,14.85,0.4537,-0.0085,0.5159,3.05,18.84,4.70,0.45
1773118911.19300,10.01008,76.36406,4.8,15.83,-0.1819,0.0588,1.0680,3.66,35.18,2.80,0.31
1773118911.29400,10.01008,76.36406,4.8,15.03,-0.3516,0.0221,1.8087,-4.21,28.11,4.39,0.35
1773118911.39300,10.01008,76.36405,4.8,15.68,-0.7378,-0.1638,1.0092,-10.61,0.67,6.10,0.34
1773118911.49300,10.01008,76.36405,4.9,17.56,0.2241,0.0540,0.9409,-2.74,-12.32,6.16,0.38
1773118911.58700,10.01008,76.36405,4.9,17.56,-0.2863,0.0955,0.8715,-3.29,-5.67,5.67,0.42
1773118911.69400,10.01007,76.36404,4.9,20.76,-0.4498,0.1724,1.0809,-2.13,0.06,4.76,0.42
1773118912.79400,10.01007,76.36404,4.9,21.51,-0.5616,-0.0221,1.1367,-7.20,9.63,0.06,0.36
1773118912.89500,10.01007,76.36403,4.9,22.52,-0.7423,-0.0825,0.9095,-6.40,12.87,-4.63,0.43
1773118912.99500,10.01007,76.36402,4.9,23.72,0.1405,0.0935,1.0182,-1.16,-6.40,-5.49,0.44
1773118912.08800,10.01007,76.36402,4.9,23.72,0.0732,-0.2534,0.7327,-3.29,2.99,-5.00,0.34
1773118912.19400,10.01006,76.36401,5.0,24.93,0.1727,0.0521,0.8292,8.35,-10.06,-5.12,0.40
1773118912.29400,10.01006,76.36401,5.1,27.05,0.5106,0.1880,1.2493,15.79,-4.76,-5.24,0.34
1773118912.38800,10.01006,76.36401,5.1,27.05,-0.3617,0.1926,0.3977,-5.30,-2.20,-4.02,0.44
1773118912.49500,10.01005,76.36399,5.2,27.90,0.1139,0.2422,1.1846,13.23,-9.70,-1.16,0.41
1773118912.58900,10.01005,76.36399,5.2,27.90,-0.2627,-0.0781,1.2715,7.87,-1.46,0.61,0.37
1773118912.69600,10.01004,76.36398,5.1,30.14,-0.1270,0.0267,1.0295,2.32,8.84,2.01,0.37
1773118913.79600,10.01004,76.36397,5.2,30.39,0.2443,-0.0103,0.5968,-5.24,-0.98,1.40,0.37
1773118913.88900,10.01004,76.36397,5.2,30.39,0.0679,-0.0802,1.1498,-10.85,6.46,0.98,0.35
1773118913.99600,10.01003,76.36396,5.2,32.52,0.1300,-0.0708,0.9995,-2.13,-5.98,0.30,0.46
1773118913.08900,10.01003,76.36396,5.2,32.52,-0.1366,0.0577,0.9272,-2.13,-0.91,-1.22,0.45
1773118913.19500,10.01003,76.36395,5.2,32.17,0.5873,0.0748,1.0569,-5.67,9.02,-3.48,0.35
1773118913.29500,10.01002,76.36394,5.0,33.68,-0.3879,0.0996,0.9253,2.26,11.83,-4.15,0.47
1773118913.38900,10.01002,76.36394,5.0,33.68,0.1263,-0.0228,0.6768,1.04,-4.94,-4.02,0.30
1773118913.49500,10.01002,76.36392,4.9,34.17,0.1061,0.0140,0.7843,0.12,0.30,-2.62,0.43
1773118913.58900,10.01002,76.36392,4.9,34.17,-0.1993,-0.0370,0.8754,2.93,-4.27,-2.26,0.31
1773118913.69600,10.01001,76.3639,4.9,35.06,0.0758,0.0101,0.5778,2.99,-8.48,-1.10,0.41
1773118914.79000,10.01001,76.3639,4.9,35.06,0.4761,0.0535,1.1702,-0.61,6.04,-2.50,0.31
1773118914.89700,10.01,76.36388,4.9,36.05,0.1941,0.0656,1.0093,0.98,10.12,-2.20,0.32
1773118914.99600,10.01,76.36388,4.9,35.61,0.6062,0.0754,0.8527,3.84,0.37,-2.01,0.35
1773118914.08900,10.01,76.36388,4.9,35.61,0.3036,0.0284,1.1344,0.49,-2.38,-2.87,0.39
1773118914.19600,10.00999,76.36387,4.8,35.68,0.3600,-0.0106,0.4342,-0.98,-12.68,-1.59,0.31
1773118914.29700,10.00999,76.36385,4.8,35.46,0.1199,-0.0353,1.1379,-0.18,-9.82,-2.50,0.41
1773118914.39700,10.00998,76.36385,4.8,35.75,0.2804,-0.0074,0.7609,-3.05,-12.07,-2.62,0.43
1773118914.49700,10.00998,76.36384,4.7,35.23,0.2336,0.0027,0.9524,1.28,-3.72,-2.07,0.39
1773118914.59000,10.00998,76.36384,4.7,35.23,0.1925,-0.0282,1.1479,-2.26,-3.78,-1.28,0.35
1773118914.69700,10.00997,76.36382,4.7,34.65,0.1594,-0.0029,0.9348,1.77,0.91,-0.24,0.32
1773118915.79700,10.00997,76.36382,4.7,34.63,0.3093,-0.0143,1.3055,-4.45,-1.71,1.59,0.33
1773118915.89800,10.00997,76.3638,4.7,34.45,0.3390,-0.0447,0.8557,-7.38,-8.17,2.74,0.40
1773118915.99600,10.00996,76.36379,4.7,33.86,0.2637,-0.0142,1.0474,-5.55,-9.82,2.50,0.36
1773118915.09000,10.00996,76.36379,4.7,33.86,0.0839,0.0996,0.6776,-5.06,-1.89,0.61,0.39
1773118915.19600,10.00996,76.36378,4.7,33.43,0.3993,-0.0502,0.9037,-6.65,-11.22,-2.93,0.36
1773118915.29600,10.00995,76.36377,4.7,32.11,-0.0074,0.0449,1.3026,-5.61,3.29,-4.27,0.32
1773118915.39700,10.00995,76.36376,4.7,32.28,0.3927,-0.0186,1.0092,-3.17,4.15,-3.66,0.36
1773118915.49000,10.00995,76.36376,4.7,32.28,0.5382,0.0388,1.0167,2.68,3.54,-5.06,0.33
1773118915.60400,10.00995,76.36375,4.6,30.75,0.1240,0.0735,1.4432,4.88,18.90,-7.87,0.41
1773118915.69600,10.00994,76.36375,4.7,29.78,0.9774,0.0719,1.0875,14.33,11.89,-9.21,0.48
1773118916.79000,10.00994,76.36375,4.7,29.78,0.8143,0.0369,0.8934,15.24,-4.63,-7.62,0.38
1773118916.89700,10.00994,76.36373,4.7,29.54,0.5055,-0.1066,0.5333,12.87,-10.12,-4.45,0.32
1773118916.99700,10.00994,76.36372,4.7,29.68,0.3744,-0.0984,0.9478,12.38,-4.82,-2.44,0.26
1773118916.09000,10.00994,76.36372,4.7,29.68,-0.2094,-0.0109,0.7253,22.07,6.28,-0.61,0.36
1773118916.18900,10.00994,76.36372,4.7,29.68,0.0540,0.0009,1.1814,12.01,2.68,5.30,0.34
1773118916.28900,10.00994,76.36372,4.7,29.68,-0.0057,0.1605,1.2671,14.45,1.04,8.84,0.27
1773118916.39600,10.00993,76.36371,4.7,30.97,0.1686,0.3076,1.0588,21.89,4.15,11.52,0.42
1773118916.48900,10.00993,76.36371,4.7,30.97,-0.2963,0.0377,1.1443,-1.22,8.90,12.44,0.32
1773118916.59700,10.00992,76.36369,4.6,32.66,0.5293,0.2732,1.0118,7.13,8.05,13.72,0.30
1773118916.69000,10.00992,76.36369,4.6,32.66,-0.0011,0.1112,1.0332,-8.05,2.20,13.60,0.35
1773118917.78900,10.00992,76.36369,4.6,32.66,0.4917,0.1289,0.7480,-7.87,-13.54,15.06,0.19
1773118917.89700,10.00991,76.36366,4.6,34.33,-0.1095,0.0128,0.7117,-8.05,5.91,6.59,0.35
1773118917.99700,10.0099,76.36365,4.6,36.98,-0.1471,-0.0181,1.2108,-9.57,5.43,1.10,0.25
1773118917.09000,10.0099,76.36365,4.6,36.98,-0.3979,-0.0872,1.2723,-9.82,-1.04,-0.43,0.33
1773118917.19000,10.0099,76.36365,4.6,36.98,-0.1930,0.2152,0.5807,0.00,6.52,5.37,0.44
1773118917.29700,10.00989,76.36362,4.6,38.89,0.3247,0.2013,1.0575,-15.73,-1.04,6.59,0.30
1773118917.39700,10.00988,76.36361,4.6,40.81,-0.3281,0.1589,0.7125,-18.23,0.98,4.70,0.33
1773118917.49000,10.00988,76.36361,4.6,40.81,0.8578,-0.1063,0.5565,-7.38,-5.12,-0.67,0.46
1773118917.59700,10.00988,76.3636,4.7,41.31,-0.2789,0.0668,0.8712,-6.95,-3.23,-1.59,0.35
1773118917.69600,10.00987,76.36358,4.8,42.80,-0.3564,-0.0383,0.8429,-6.28,-4.45,-4.51,0.35
1773118918.78900,10.00987,76.36358,4.8,42.80,-0.0730,0.0907,0.7297,8.96,-9.70,-2.80,0.41
1773118918.89700,10.00986,76.36356,4.8,42.68,0.6932,0.1130,1.2688,4.51,14.27,-3.84,0.38
1773118918.99600,10.00985,76.36355,4.9,42.53,-0.3506,0.3367,1.4614,11.59,13.17,-2.74,0.33
1773118918.08900,10.00985,76.36355,4.9,42.53,-0.5894,-0.0931,0.8903,-7.80,-18.54,-0.24,0.39
1773118918.19600,10.00985,76.36354,4.9,42.60,0.3185,-0.0070,1.0442,-0.73,15.00,-0.73,0.38
1773118918.29700,10.00984,76.36353,4.9,43.72,0.6257,-0.0006,0.8597,-0.12,7.38,-4.82,0.51
1773118918.39600,10.00983,76.36351,4.9,42.28,0.4391,-0.0127,1.0822,-1.52,-7.87,-2.68,0.40
1773118918.49000,10.00983,76.36351,4.9,42.28,0.1251,0.0729,0.6208,8.60,-11.16,-2.87,0.40
1773118918.59600,10.00983,76.3635,4.9,42.29,0.7438,-0.0411,0.7521,-1.52,-12.74,-0.43,0.35
1773118918.69600,10.00982,76.36349,5.0,41.15,1.0297,0.0583,0.7666,3.17,-6.28,0.67,0.35
1773118919.79600,10.00982,76.36348,5.0,39.52,0.4562,0.0845,1.0737,2.62,7.13,-0.30,0.34
1773118919.89700,10.00981,76.36346,5.1,37.95,0.7804,-0.0663,0.7435,-6.65,0.43,-0.06,0.34
1773118919.99600,10.00981,76.36346,5.2,36.03,0.4839,0.0515,0.4955,-2.68,2.93,0.18,0.34
1773118919.09600,10.0098,76.36345,5.2,35.30,0.6178,0.1299,0.9575,2.99,0.67,1.34,0.34
1773118919.19000,10.0098,76.36345,5.2,35.30,0.5151,0.0632,1.0028,-2.62,7.32,0.85,0.34
1773118919.29700,10.0098,76.36343,5.3,31.65,0.4038,0.0033,1.1832,0.18,11.59,0.49,0.33
1773118919.40500,10.00979,76.36343,5.2,29.21,0.0447,-0.0009,1.0405,-3.23,18.35,-1.65,0.43
1773118919.49800,10.00979,76.36343,5.2,28.39,0.7153,-0.0654,0.8019,0.79,0.06,-1.34,0.39
1773118919.59100,10.00979,76.36343,5.2,28.39,0.0840,0.0919,1.2139,3.29,3.29,-1.77,0.32
1773118919.69700,10.00978,76.36341,5.3,26.71,0.2504,-0.0610,0.9792,-1.52,1.89,-2.07,0.37
1773118920.79800,10.00978,76.3634,5.5,26.14,0.5222,0.0424,0.6633,2.68,-2.50,-2.07,0.37
1773118920.89900,10.00978,76.3634,5.5,25.63,0.1786,0.0394,0.7643,4.70,-1.28,-2.50,0.40
1773118920.99700,10.00978,76.3634,5.7,25.17,0.2253,-0.0167,0.8422,1.65,2.87,-1.83,0.33
1773118920.09800,10.00977,76.36339,5.8,24.45,0.3444,0.0482,0.9241,7.13,5.30,-0.55,0.32
1773118920.19100,10.00977,76.36339,5.8,24.45,0.4398,0.0165,1.0588,5.73,-1.34,2.32,0.39
1773118920.29800,10.00977,76.36338,5.9,22.44,0.2271,0.0631,0.8242,5.37,2.07,2.38,0.43
1773118920.39700,10.00976,76.36337,5.9,21.94,0.1671,0.0444,0.8418,8.78,7.93,3.05,0.34
1773118920.49000,10.00976,76.36337,5.9,21.94,0.2871,0.1000,1.1014,4.15,7.44,5.30,0.46
1773118920.59800,10.00976,76.36337,6.0,20.88,-0.0442,-0.0017,0.8204,-6.22,2.20,9.51,0.40
1773118920.69800,10.00976,76.36336,6.1,19.41,0.0793,0.0331,0.9891,-7.26,5.67,12.26,0.38
1773118921.79100,10.00976,76.36336,6.1,19.41,0.0642,0.0531,0.9088,-1.83,6.28,11.89,0.37
1773118921.89800,10.00975,76.36335,6.2,18.06,-0.1508,-0.0216,0.8339,-12.50,4.82,6.40,0.38
1773118921.99000,10.00975,76.36335,6.2,18.06,-0.1243,0.1161,1.1365,-2.68,4.21,2.99,0.29
1773118921.09000,10.00975,76.36335,6.2,18.06,0.0172,0.0277,0.9888,-1.52,-0.91,2.62,0.37
1773118921.19800,10.00975,76.36334,6.3,17.50,-0.0209,0.0952,0.9023,-0.06,1.22,3.66,0.43
1773118921.29800,10.00974,76.36333,6.3,16.92,0.0649,0.1537,0.8506,2.20,0.43,3.05,0.35
1773118921.39700,10.00974,76.36333,6.4,16.88,0.2037,0.0706,1.0525,1.04,1.95,2.13,0.43
1773118921.49100,10.00974,76.36333,6.4,16.88,0.1866,0.0929,0.9923,6.65,0.49,3.84,0.29
1773118921.59700,10.00974,76.36333,6.4,17.46,0.0620,0.0225,0.9961,0.06,1.52,4.45,0.35
1773118921.69700,10.00973,76.36332,6.5,16.78,0.1161,-0.0193,1.0088,-2.62,-1.04,5.12,0.44
1773118922.79800,10.00973,76.36332,6.5,17.73,0.1893,-0.0496,0.9290,-5.73,-1.40,4.15,0.33
1773118922.89800,10.00973,76.36331,6.5,17.88,-0.0657,0.0386,1.0746,-2.74,2.80,4.02,0.30
1773118922.99800,10.00973,76.36331,6.5,17.79,0.1058,0.1488,0.7584,2.20,4.51,5.37,0.27
1773118922.09100,10.00973,76.36331,6.5,17.79,0.1624,0.0073,1.0974,-4.63,4.63,5.98,0.27
1773118922.19800,10.00972,76.3633,6.6,17.70,0.0186,0.0970,1.1908,-1.59,1.04,4.94,0.44
1773118922.29800,10.00972,76.3633,6.7,18.56,-0.2665,0.0009,0.8496,-5.98,-0.79,3.72,0.43
1773118922.39700,10.00971,76.3633,6.7,18.46,0.0486,0.0339,0.9127,-8.72,-0.30,2.13,0.32
1773118922.49100,10.00971,76.3633,6.7,18.46,0.3334,-0.0568,1.0435,-8.17,-6.77,0.43,0.35
1773118922.59800,10.00971,76.3633,6.7,18.62,-0.3580,-0.0422,0.8771,-3.72,1.83,-1.89,0.36
1773118922.69800,10.00971,76.36328,6.7,19.47,0.1937,0.0048,0.9474,0.61,3.05,-3.23,0.32
1773118923.79100,10.00971,76.36328,6.7,19.47,0.1993,0.0425,1.2179,1.22,-0.12,-5.00,0.34
1773118923.89800,10.0097,76.36327,6.8,20.07,-0.2219,0.0184,1.2484,-0.43,3.90,-4.39,0.43
1773118923.99100,10.0097,76.36327,6.8,20.07,0.0488,0.1095,0.8248,8.66,-0.49,-4.33,0.42
1773118923.09100,10.0097,76.36327,6.8,20.07,0.0291,0.0741,0.9364,2.56,-3.90,-3.17,0.35
1773118923.19800,10.00969,76.36327,6.9,20.64,0.2015,-0.0276,0.9636,-0.49,-2.38,-2.93,0.39
1773118923.29800,10.00969,76.36326,6.9,21.28,0.1080,-0.0085,1.0298,7.32,4.27,-1.71,0.39
1773118923.39800,10.00968,76.36326,7.0,21.46,0.1761,0.0591,0.7397,0.61,1.71,-0.85,0.45
1773118923.49100,10.00968,76.36326,7.0,21.46,-0.7992,0.0902,0.7521,11.28,13.84,-0.98,0.30
1773118923.59700,10.00968,76.36324,7.0,22.15,-0.1129,0.1792,0.9462,7.20,-3.96,2.32,0.29
1773118923.69800,10.00967,76.36324,7.1,22.31,-0.1843,-0.0664,1.0714,13.17,-4.88,3.90,0.37
1773118924.79800,10.00967,76.36324,7.1,22.60,0.7308,-0.3124,1.1929,14.76,2.56,4.39,0.40
1773118924.89800,10.00967,76.36324,7.1,22.59,0.4857,-0.0516,0.8430,11.22,1.89,4.33,0.44
1773118924.99100,10.00967,76.36324,7.1,22.59,0.4785,0.1189,0.9081,5.91,-6.52,5.73,0.40
1773118924.09100,10.00967,76.36324,7.1,22.59,0.3479,0.0758,1.0461,1.16,-3.60,5.79,0.30
1773118924.19800,10.00966,76.36322,7.2,22.28,0.3969,0.0249,1.0880,-3.78,2.80,5.18,0.41
1773118924.29800,10.00965,76.36321,7.3,20.74,0.3657,0.0464,0.9696,1.16,0.24,5.18,0.42
1773118924.39100,10.00965,76.36321,7.3,20.74,0.3666,-0.0135,0.7987,-4.09,7.87,6.89,0.39
1773118924.49800,10.00965,76.3632,7.5,17.51,0.4390,0.0449,0.9431,-1.95,8.96,9.27,0.34
1773118924.59100,10.00965,76.3632,7.5,17.51,0.4020,0.0316,1.0956,-3.29,6.22,9.27,0.28
1773118924.69700,10.00964,76.3632,7.5,15.29,0.2097,0.0219,0.9352,-1.04,4.76,9.21,0.33
1773118925.79000,10.00964,76.3632,7.5,15.29,0.1730,0.0117,1.1001,-4.45,6.59,7.56,0.39
1773118925.89800,10.00964,76.3632,7.6,14.17,0.2684,0.0516,1.0276,0.30,-0.30,7.26,0.36
1773118925.99100,10.00964,76.3632,7.6,14.17,0.0739,0.0145,0.8702,-2.93,2.20,6.77,0.33
1773118925.09100,10.00964,76.3632,7.6,14.17,0.1469,0.0675,1.1080,-1.16,2.68,4.45,0.49
1773118925.19800,10.00963,76.36319,7.7,13.53,0.2480,0.0571,1.1321,-4.76,-2.62,4.51,0.33
1773118925.29800,10.00963,76.36319,7.7,12.83,0.1372,0.0490,1.1462,0.37,0.37,4.33,0.40
1773118925.39200,10.00963,76.36319,7.7,12.83,0.1357,0.0298,0.9928,3.72,1.04,4.70,0.48
1773118925.49900,10.00962,76.36318,7.8,11.84,0.1033,0.0774,1.0792,4.88,-0.79,4.82,0.36
1773118925.59200,10.00962,76.36318,7.8,11.84,0.0568,0.0222,1.0470,2.38,1.71,6.65,0.27
1773118925.69900,10.00962,76.36318,7.8,11.84,-0.1318,0.0538,1.0934,0.00,1.59,8.54,0.35
1773118926.79200,10.00962,76.36318,7.8,11.84,-0.1379,-0.0284,1.1111,-3.96,3.48,8.60,0.43
1773118926.89900,10.00961,76.36317,7.8,12.84,-0.2847,0.0813,1.1254,2.87,6.95,9.82,0.30
1773118926.99900,10.00961,76.36317,7.9,12.60,0.0326,0.0177,1.0331,-3.72,0.30,8.35,0.40
1773118926.09900,10.00961,76.36317,7.9,13.50,-0.2971,0.0333,0.7649,-2.20,-2.80,8.35,0.44
1773118926.19200,10.00961,76.36317,7.9,13.50,0.2437,0.0465,1.0582,-7.13,-5.85,5.98,0.30
1773118926.29800,10.0096,76.36317,8.0,14.94,-0.1594,0.0955,0.8066,8.41,3.72,3.54,0.45
1773118926.39800,10.0096,76.36317,8.0,15.61,-0.2684,0.0768,0.8806,-0.18,2.74,1.77,0.36
1773118926.49900,10.0096,76.36316,8.0,15.78,-0.3868,-0.0353,1.0991,-8.54,7.87,0.43,0.40
1773118926.59900,10.00959,76.36316,8.0,16.90,-0.1073,-0.0101,1.0865,-2.74,0.91,-0.67,0.42
1773118926.69800,10.00959,76.36316,8.0,17.05,-0.2198,0.1140,0.8022,7.56,2.01,-2.01,0.41
1773118927.79900,10.00959,76.36315,8.1,18.30,-0.0597,-0.0769,0.7689,2.93,5.37,-1.52,0.38
1773118927.90000,10.00958,76.36315,8.1,18.45,-0.3009,-0.0281,1.2751,5.55,5.37,2.20,0.43
1773118927.99900,10.00958,76.36315,8.1,19.02,-0.0330,0.0758,1.0920,8.05,4.88,5.43,0.34
1773118927.09800,10.00957,76.36314,8.1,19.38,-0.3180,0.0162,1.1047,-0.79,3.72,6.95,0.38
1773118927.19200,10.00957,76.36314,8.1,19.38,-0.1055,0.0171,0.8977,2.01,4.09,9.33,0.38
1773118927.29800,10.00957,76.36314,8.2,20.42,0.0900,0.0131,1.1101,0.61,7.74,10.06,0.33
1773118927.39800,10.00956,76.36314,8.2,21.01,0.0791,-0.0144,1.0038,-10.43,-3.84,8.96,0.38
1773118927.49800,10.00956,76.36314,8.2,21.59,0.0166,0.1714,1.0852,-1.04,4.09,7.50,0.33
1773118927.59800,10.00955,76.36313,8.3,21.62,-0.0168,0.2472,1.1638,5.55,4.70,6.59,0.41
1773118927.69900,10.00955,76.36313,8.3,21.99,-0.2906,0.1611,1.1548,-1.83,4.09,6.16,0.37
1773118928.79900,10.00954,76.36313,8.3,22.40,-0.1410,-0.0242,0.8757,-6.28,-0.79,6.10,0.37
1773118928.89900,10.00954,76.36312,8.3,22.74,0.0138,0.0342,0.7296,-3.48,-4.82,5.55,0.33
1773118928.99800,10.00953,76.36312,8.3,23.23,-0.0636,0.0515,0.8115,-1.52,-5.24,4.70,0.34
1773118928.09900,10.00953,76.36312,8.4,23.54,0.1228,0.0184,0.8876,-1.46,1.46,3.60,0.31
1773118928.19200,10.00953,76.36312,8.4,23.54,0.2531,-0.0183,0.9200,3.60,3.78,2.99,0.33
1773118928.29900,10.00951,76.36311,8.4,24.08,-0.1178,0.1917,0.9646,0.18,4.02,2.20,0.38
1773118928.39200,10.00951,76.36311,8.4,24.08,-0.1970,0.0123,0.9492,0.98,6.22,0.49,0.33
1773118928.49900,10.0095,76.36311,8.5,23.78,0.0308,0.1255,1.0706,5.37,1.10,1.40,0.31
1773118928.59200,10.0095,76.36311,8.5,23.78,-0.1541,-0.0084,0.9230,3.90,-4.09,0.24,0.40
1773118928.69900,10.00949,76.3631,8.5,24.58,0.1880,-0.0313,0.8501,-1.46,1.77,-1.04,0.34
1773118929.79800,10.00949,76.3631,8.6,24.88,0.2566,-0.0223,0.9570,1.04,-0.18,0.43,0.39
1773118929.89900,10.00948,76.3631,8.6,24.44,0.2031,0.0415,1.0286,8.48,-0.43,1.04,0.30
1773118929.99900,10.00948,76.36309,8.6,25.11,-0.1011,-0.1157,1.0925,-2.80,1.95,1.89,0.30
1773118929.09900,10.00947,76.36309,8.7,25.12,-0.0463,-0.1581,1.1205,-6.65,4.27,1.77,0.41
1773118929.19200,10.00947,76.36309,8.7,25.12,0.0239,0.0110,0.9998,2.87,3.66,2.44,0.32
1773118929.30000,10.00946,76.36308,8.8,25.53,0.1108,-0.0515,1.0500,-2.99,-1.59,3.72,0.36
1773118929.39900,10.00945,76.36308,8.8,25.64,0.1327,-0.0610,0.9270,-3.78,4.33,1.34,0.38
1773118929.50000,10.00945,76.36308,8.9,25.75,0.1808,0.1429,1.1365,7.07,1.16,2.38,0.28
1773118929.60000,10.00944,76.36308,8.9,25.98,0.3712,-0.1104,0.8276,-10.55,-3.90,2.50,0.26
1773118929.70000,10.00944,76.36308,8.9,26.01,0.2206,0.0692,0.9244,0.43,1.65,2.50,0.35
1773118930.80000,10.00943,76.36307,9.0,25.78,0.1149,0.0364,0.8414,-3.54,1.46,2.26,0.42
1773118930.90100,10.00942,76.36307,9.0,25.56,0.2460,0.0287,0.9506,-2.87,-1.10,1.71,0.28
1773118930.00000,10.00942,76.36307,9.1,25.33,0.2087,0.1490,0.7883,4.39,-0.18,1.34,0.26
1773118930.09300,10.00942,76.36307,9.1,25.33,0.1000,0.0825,0.9325,-4.39,-1.89,1.71,0.31
1773118930.20100,10.00941,76.36306,9.1,25.62,0.0945,-0.1855,1.1451,-6.89,-0.06,0.37,0.40
1773118930.30200,10.0094,76.36306,9.2,25.25,-0.0626,0.1299,1.1221,7.44,4.45,-1.34,0.35
1773118930.39500,10.0094,76.36306,9.2,25.25,0.1124,0.0952,1.0919,3.60,1.89,-0.67,0.31
1773118930.50200,10.00939,76.36305,9.3,24.79,0.2568,-0.0308,0.9116,-2.56,-1.34,-0.37,0.35
1773118930.59500,10.00939,76.36305,9.3,24.79,0.1146,-0.0715,0.9099,-5.61,-2.01,-0.06,0.26
1773118930.70200,10.00938,76.36304,9.4,24.87,-0.1272,-0.0057,0.9645,-1.95,3.11,0.00,0.39
1773118931.80200,10.00937,76.36304,9.5,24.54,-0.1400,0.1631,1.2046,6.40,3.48,0.30,0.33
1773118931.89500,10.00937,76.36304,9.5,24.54,0.0991,0.2133,1.0382,7.99,1.34,0.73,0.33
1773118931.00100,10.00936,76.36304,9.5,24.59,0.0845,0.1173,0.9851,2.62,0.00,0.12,0.38
1773118931.09500,10.00936,76.36304,9.5,24.59,0.1938,0.0398,0.8788,0.18,-2.13,0.12,0.42
1773118931.19500,10.00936,76.36304,9.5,24.59,0.0663,0.1100,0.8507,3.84,-0.30,0.43,0.40
